score,gender,region,highest_education,imd_band,age_band,studied_credits,late_ratio,completion_ratio,homepage_mean_click_interval,homepage_std_click_interval,homepage_mean_clicks,homepage_click_variance,input_mean_click_interval,input_std_click_interval,input_mean_clicks,input_click_variance,output_mean_click_interval,output_std_click_interval,output_mean_clicks,output_click_variance,early_score,late_score,mid_score,module_presentation
group1,M,South East Region,Lower Than A Level,80-90%,0-35,60,0.5384615384615384,1.0,1.3144329896907216,0.6972172208137903,5.958974358974359,0.9275759180715816,2.1196581196581197,1.88534453616342,13.627118644067796,1.3203355850978986,1.9465648854961832,1.7598644051754784,8.121212121212121,0.8875500230632181,91.0,85.66666666666667,88.2,DDD2013B
group1,F,East Anglian Region,Lower Than A Level,60-70%,0-35,60,0.7692307692307693,1.0,4.277777777777778,3.6981212296152233,2.309090909090909,0.9228400204084164,4.8125,4.36941132409721,8.142857142857142,1.0340464581257107,10.9,7.690732632269349,2.8095238095238093,1.0908198582850228,55.6,37.333333333333336,47.0,DDD2013B
group1,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,120,0.6666666666666666,0.9230769230769232,2.6436781609195403,2.671890766350339,3.75,0.8052855695247795,4.4,5.699982098074286,13.07843137254902,0.8293226465037494,5.55,5.0836590900246,6.829268292682927,1.1258556836505127,78.6,52.0,79.4,DDD2013B
group1,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,60,0.5384615384615384,1.0,2.209090909090909,1.9161096602730825,4.162162162162162,0.8238312481638288,2.557894736842105,2.191452396430976,13.354166666666666,0.9773103030798682,3.857142857142857,3.922051565094814,6.375,1.13302119319166,78.4,52.333333333333336,73.2,DDD2013B
group1,M,Ireland,Lower Than A Level,30-40%,0-35,60,0.6363636363636364,0.8461538461538461,3.232876712328767,4.198281883849119,2.77027027027027,0.827731718456796,2.161290322580645,1.8550185899727425,10.851063829787234,0.7967373878547999,3.064516129032258,3.1667895919065603,6.079365079365079,0.8759625747000186,72.2,81.0,66.6,DDD2013B
group1,M,South Region,Lower Than A Level,90-100%,0-35,75,0.5555555555555556,0.6923076923076923,2.630434782608696,2.926639265660247,2.78494623655914,0.9148542529494909,3.380281690140845,4.0474549223046985,7.819444444444445,0.9458705448997198,4.2727272727272725,6.447665513376959,5.375,0.833185234979404,89.6,81.0,76.66666666666667,DDD2013B
group1,M,Scotland,HE Qualification,60-70%,0-35,60,0.5,0.7692307692307693,2.4901960784313726,2.520196039990633,3.349514563106796,0.7690287166170887,3.315068493150685,4.13614391112989,12.45945945945946,0.8933696677803532,2.9186046511627906,3.0378596036143977,9.96551724137931,0.754065963920711,83.4,63.0,58.333333333333336,DDD2013B
group1,M,South West Region,Lower Than A Level,70-80%,35-55,60,0.5384615384615384,1.0,1.887218045112782,1.659016390489959,3.955223880597015,0.7819428842705219,2.950617283950617,2.6024086658704335,12.195121951219512,1.238400581395212,2.9058823529411764,2.9423975056461176,7.686046511627907,1.1011755674088042,82.4,82.0,84.4,DDD2013B
group1,F,South West Region,A Level or Equivalent,80-90%,0-35,60,0.5384615384615384,1.0,1.565217391304348,1.0415289764071147,4.074074074074074,0.8553187990064781,3.116883116883117,3.5242544040661463,5.769230769230769,1.0951746013341468,1.907692307692308,1.537369916832211,5.458015267175573,0.9629307148705748,85.0,76.0,90.0,DDD2013B
group1,F,South West Region,Lower Than A Level,60-70%,0-35,60,0.5833333333333334,0.9230769230769232,1.74468085106383,1.456042853172102,2.73943661971831,0.8682593013716327,3.051948051948052,3.4101092122351675,12.73076923076923,0.7499164548736672,2.2115384615384617,1.8574075101335523,5.114285714285714,1.0497839475171726,85.2,81.0,69.6,DDD2013B
group1,M,East Anglian Region,Lower Than A Level,30-40%,35-55,60,0.5384615384615384,1.0,1.6333333333333333,1.2922934540438769,4.2052980132450335,0.7904884374511365,2.088495575221239,1.8349655608090432,8.017543859649123,0.8807079650680771,2.566666666666667,2.2034192020074803,7.857142857142857,1.0400743286070169,77.6,55.333333333333336,58.8,DDD2013B
group1,F,Wales,Lower Than A Level,80-90%,0-35,60,0.5384615384615384,1.0,1.673202614379085,1.8094418496767288,3.7142857142857144,0.6892902384433863,1.7357142857142858,1.87988486669388,11.687943262411348,0.8644645010628768,2.4947368421052634,2.8392150706216746,3.7604166666666665,1.463482381176213,73.6,66.0,76.0,DDD2013B
group1,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,120,0.5,0.9230769230769232,4.909090909090909,6.691953452826697,2.0444444444444443,0.6913932127734458,5.195121951219512,7.71757575989741,11.023809523809524,0.6280048145264276,8.73913043478261,13.250102542671296,3.375,0.8372336707746159,62.2,37.0,45.6,DDD2013B
group1,M,London Region,HE Qualification,90-100%,55<=,60,0.5384615384615384,1.0,2.6627906976744184,3.0432585674928,3.67816091954023,0.933188000217534,2.6790123456790123,2.9488436737720907,7.902439024390244,1.2514052457790152,3.4727272727272727,3.7458843857825928,4.5,1.261280668274218,70.4,62.666666666666664,75.0,DDD2013B
group1,F,East Midlands Region,Lower Than A Level,30-40%,35-55,60,0.5833333333333334,0.9230769230769232,2.6236559139784945,2.484359678217445,4.329787234042553,0.961391499177783,3.175675675675676,3.2365976898128057,10.986666666666666,1.0821228412380357,4.673076923076923,5.204527266947325,7.79245283018868,1.0875849216140483,72.75,48.0,79.4,DDD2013B
group3,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,60,0.5384615384615384,1.0,1.7328767123287672,1.24452509092292,4.8231292517006805,0.9890916756487764,2.2803738317757007,1.7579704878893434,11.72222222222222,1.1538410856419088,3.418918918918919,4.232965076137712,6.213333333333333,1.310496591061402,91.8,88.66666666666667,90.8,DDD2013B
group3,M,East Anglian Region,HE Qualification,70-80%,35-55,90,0.5384615384615384,1.0,1.2849740932642486,0.7264583926147083,3.5,0.8165395261785606,2.6559139784946235,2.433884994496025,8.382978723404255,1.0241140339262929,1.643835616438356,1.4419322573757245,6.258503401360544,0.7935884378540632,86.4,83.33333333333333,84.6,DDD2013B
group1,F,Wales,Lower Than A Level,90-100%,0-35,60,0.5384615384615384,1.0,2.9012345679012346,2.576843700496816,3.890243902439024,0.774294670846395,3.3768115942028984,3.3611161017250453,6.885714285714286,0.8815254797021634,4.017543859649122,3.642463981928871,5.344827586206897,0.9149697344636004,60.0,52.0,58.6,DDD2013B
group1,M,South East Region,A Level or Equivalent,40-50%,0-35,60,0.5833333333333334,0.9230769230769232,8.818181818181818,12.365991626948036,3.739130434782609,0.7655014228201297,5.972222222222222,9.467194820947638,14.27027027027027,0.7397573079433872,15.416666666666666,16.67037837457552,5.6923076923076925,1.0968445344704336,68.8,50.0,70.8,DDD2013B
group1,F,East Anglian Region,Lower Than A Level,80-90%,0-35,210,0.4545454545454545,0.8461538461538461,2.681159420289855,2.6484887678869224,4.442857142857143,1.252984155175736,4.891891891891892,5.004352459963581,18.44736842105263,0.970001887196469,3.8297872340425534,4.274897145653969,8.666666666666666,1.3095292527871707,65.6,40.0,67.5,DDD2013B
group3,M,South Region,A Level or Equivalent,70-80%,35-55,90,0.5833333333333334,0.9230769230769232,5.7,6.009394354909695,3.2195121951219514,1.057245759055728,5.878787878787879,6.845425369167973,21.735294117647054,1.0476208886219975,9.238095238095235,10.265986372018824,7.681818181818182,1.516790934499454,78.6,68.0,56.0,DDD2013B
group1,M,South Region,A Level or Equivalent,90-100%,35-55,60,0.7272727272727273,0.8461538461538461,1.7642857142857142,1.698965890662958,3.695035460992908,0.744093171269094,2.8795180722891565,2.6244515820217997,8.154761904761905,0.8653511712488502,3.102564102564102,2.885655268220084,5.341772151898734,1.1474040337698028,76.2,34.333333333333336,54.0,DDD2013B
group3,M,Ireland,Lower Than A Level,0-10%,0-35,120,0.5384615384615384,1.0,1.514792899408284,1.2056736354367947,4.147058823529412,0.808541743833646,2.232142857142857,2.995438402413113,13.929203539823009,0.8400396261850727,2.772727272727273,3.3553089609774336,4.910112359550562,0.7444847193127178,88.6,88.66666666666667,89.8,DDD2013B
group1,M,South West Region,Lower Than A Level,40-50%,35-55,240,0.9090909090909092,0.8461538461538461,2.3711340206185567,2.438064411700678,3.5714285714285716,0.8494704232638121,3.066666666666667,3.778793362871179,14.68421052631579,1.0167878238386778,6.4411764705882355,7.270493195186127,4.857142857142857,1.303176847628046,59.5,55.333333333333336,59.75,DDD2013B
group1,M,South Region,Lower Than A Level,90-100%,35-55,60,0.6153846153846154,1.0,1.7826086956521738,1.5222876102731002,4.251798561151079,0.9954877138826048,2.510204081632653,2.58961008074429,9.06060606060606,0.871980181430286,2.2476190476190476,2.4050465867107618,7.830188679245283,0.8434010322526403,73.6,61.333333333333336,72.4,DDD2013B
group1,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,120,0.5384615384615384,1.0,1.4666666666666666,0.9007675137465484,4.596385542168675,0.8368352369649747,1.7985074626865671,1.193842918259234,10.511111111111113,1.0417835835558218,2.205607476635514,2.498068377378165,6.453703703703703,1.2696122960899472,84.6,67.0,82.2,DDD2013B
group1,M,North Region,A Level or Equivalent,70-80%,35-55,120,0.7,0.7692307692307693,1.608974358974359,1.4349270767071505,4.229299363057325,0.9100448904941296,1.9307692307692308,1.7879374524657274,8.274809160305344,1.3376587350531135,2.7032967032967035,2.9457860882378544,9.33695652173913,0.8251238050210311,79.6,68.0,57.0,DDD2013B
group1,F,North Region,A Level or Equivalent,10-20,0-35,60,0.5384615384615384,1.0,1.6622516556291391,1.3802773499966987,2.1973684210526314,0.9891483349972212,5.947368421052632,5.853838511614144,8.179487179487179,0.9819170650469812,2.8705882352941177,3.1044830690552043,4.476744186046512,0.7698352516767707,65.2,49.0,72.4,DDD2013B
group3,M,North Region,HE Qualification,80-90%,35-55,240,0.5384615384615384,1.0,1.55,1.097739243418436,2.937888198757764,0.9572615582591374,2.962025316455696,3.2598687954353966,8.475,1.072379920902815,2.339622641509434,2.304805714166361,4.831775700934579,0.8070331608661205,96.2,95.66666666666669,98.2,DDD2013B
group3,M,South Region,HE Qualification,70-80%,35-55,90,0.6153846153846154,1.0,1.2367149758454106,0.6733518756667688,4.778846153846154,0.8317017685320915,1.873134328358209,1.5914321435532552,10.88148148148148,1.0572069602936265,1.6363636363636365,1.2462659617017928,7.612903225806452,0.8084097262837262,92.4,90.66666666666669,92.4,DDD2013B
group1,M,South Region,A Level or Equivalent,90-100%,0-35,60,0.4,0.7692307692307693,4.280701754385965,3.904001545872573,2.7586206896551726,0.8575947469521953,5.923076923076923,5.362563288227275,8.0,0.9151502608861564,9.227272727272728,11.16939619027865,6.739130434782608,1.1285713344861872,69.75,59.0,60.0,DDD2013B
group1,M,North Western Region,A Level or Equivalent,30-40%,0-35,120,0.5384615384615384,1.0,1.5493827160493827,0.9194412908942436,5.809815950920245,0.736092526319821,1.900763358778626,1.3579110757792705,7.522727272727272,1.01269465012371,1.871212121212121,1.2564660427139192,5.548872180451128,0.834378131914854,84.8,80.33333333333333,87.0,DDD2013B
group1,F,East Anglian Region,Lower Than A Level,10-20,0-35,120,0.6363636363636364,0.8461538461538461,2.033613445378151,2.4561675159195406,4.9,0.7596845688679201,2.0555555555555554,2.4103876964820463,13.963302752293576,0.9900623599620862,3.012987012987013,3.2706570500899055,5.230769230769231,0.9636561720826986,51.0,32.0,51.0,DDD2013B
group3,M,South West Region,HE Qualification,60-70%,0-35,60,0.5384615384615384,1.0,1.9393939393939392,1.6287379826559565,3.992481203007519,0.8862116149596996,2.349514563106796,2.371020868343248,9.048076923076923,0.8143792438784102,3.936507936507936,4.347312910786481,5.46875,0.994728965239132,89.0,90.66666666666669,96.6,DDD2013B
group3,F,South Region,A Level or Equivalent,60-70%,0-35,120,0.5384615384615384,1.0,2.048780487804878,1.6978948322129663,3.2338709677419355,0.753476322696753,2.404040404040404,2.198882795733157,7.67,0.9598617515833462,3.4925373134328357,3.421735933386595,5.588235294117647,0.9739828844901632,85.4,76.66666666666667,90.6,DDD2013B
group1,M,East Midlands Region,A Level or Equivalent,10-20,0-35,180,0.6923076923076923,1.0,3.71875,3.819202734054521,2.9846153846153847,0.8506560333695915,4.958333333333333,6.198690092692829,9.510204081632653,0.8613788435581229,7.633333333333334,8.16419150856383,4.967741935483871,1.1219306060101537,65.0,51.0,64.8,DDD2013B
group3,F,London Region,HE Qualification,0-10%,0-35,120,0.5384615384615384,1.0,2.313725490196078,1.9598969065474616,4.058252427184466,0.9263409977193968,2.9873417721518987,2.8889429833732327,12.5125,1.2839549333671698,3.3676470588235294,3.586477138032949,8.130434782608695,0.8249172277336326,95.6,90.0,94.4,DDD2013B
group1,M,West Midlands Region,Lower Than A Level,30-40%,35-55,60,0.5384615384615384,1.0,3.712121212121212,2.8162449167704557,2.716417910447761,0.9278396232005142,4.1923076923076925,3.6784398948918313,9.867924528301886,1.588582222101606,5.444444444444445,4.392946596304102,5.934782608695652,0.8744150608650519,80.8,41.0,66.2,DDD2013B
group3,F,South West Region,A Level or Equivalent,20-30%,0-35,60,0.6153846153846154,1.0,2.1339285714285716,1.737221223804723,2.7610619469026547,0.9043574658482691,2.438775510204082,2.1252838574783333,7.03030303030303,0.8571410877055514,6.081081081081081,5.722171200099071,7.631578947368421,1.0480262860796536,84.4,68.33333333333333,76.2,DDD2013B
group3,F,South West Region,A Level or Equivalent,30-40%,0-35,60,0.4,0.7692307692307693,2.4838709677419355,1.8214477234487576,2.776595744680851,0.8275595994019898,2.911392405063291,2.5073730937424585,6.9875,1.142549854293592,5.538461538461538,5.552837841785585,4.1,0.9122733760617096,82.6,58.0,79.25,DDD2013B
group1,F,North Western Region,A Level or Equivalent,10-20,0-35,60,0.5454545454545454,0.8461538461538461,3.1375,2.9628234481335753,3.6049382716049383,0.9792245161507076,3.691176470588235,3.27476718070099,10.08695652173913,1.2997148990707266,6.15,6.277963086290051,4.634146341463414,0.9868666663610214,66.8,39.0,63.8,DDD2013B
group3,M,North Western Region,A Level or Equivalent,30-40%,0-35,80,0.5384615384615384,1.0,1.1,0.5315380993792478,6.034632034632034,0.7949217589875396,1.64,1.4667683511629075,14.18543046357616,0.9008187835851792,1.528301886792453,1.0721522230076357,8.0625,1.032300873507285,94.8,89.66666666666667,94.2,DDD2013B
group1,F,London Region,HE Qualification,70-80%,0-35,80,0.5384615384615384,1.0,1.2132701421800949,0.5992171225933278,5.30188679245283,0.7994454201666825,1.28643216080402,0.7408477495756925,5.85,1.0785159837940703,2.139130434782609,2.6052812641428313,5.155172413793103,0.9061323451308404,85.0,72.33333333333333,60.6,DDD2013B
group1,M,Scotland,HE Qualification,60-70%,0-35,60,0.5384615384615384,1.0,2.5531914893617023,2.340007450023044,2.8,0.8954473706228173,2.608695652173913,2.4627177060639953,10.903225806451612,1.2848028430578178,6.527777777777778,7.408435775176878,5.45945945945946,1.0243577945645594,85.2,71.33333333333333,82.0,DDD2013B
group1,F,South Region,A Level or Equivalent,90-100%,35-55,60,0.5384615384615384,1.0,2.7093023255813953,2.482248881060064,4.517241379310345,1.0107708120830263,3.426470588235294,3.6213140868391887,13.579710144927535,1.1294885391160403,3.6666666666666665,3.532165125838609,5.0344827586206895,1.012795784540107,75.6,48.666666666666664,79.8,DDD2013B
group1,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,120,0.5384615384615384,1.0,2.5698924731182795,2.7795755441620216,2.765957446808511,0.8345356218532627,3.1866666666666665,3.505568286171161,10.236842105263158,1.587679898520939,5.538461538461538,5.245781030836284,4.225,1.074889164589259,91.0,73.0,85.8,DDD2013B
group1,F,South West Region,A Level or Equivalent,50-60%,0-35,180,0.5384615384615384,1.0,7.125,6.6756659689526305,2.909090909090909,0.673629008926031,8.033333333333333,7.203846354472766,8.129032258064516,0.8561318258304609,11.882352941176473,11.056007150759584,4.444444444444445,0.8392705165797258,54.6,49.0,65.8,DDD2013B
group1,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,210,0.6363636363636364,0.8461538461538461,3.361111111111111,3.843067860320675,2.3972602739726026,0.8044366770274333,6.368421052631579,7.404969305305579,6.076923076923077,1.0968678855060685,5.086956521739131,7.9269612699852035,5.127659574468085,0.5192859439318841,74.0,53.0,60.0,DDD2013B
group1,F,South West Region,Lower Than A Level,40-50%,0-35,60,0.5384615384615384,1.0,1.864,1.2400832438239393,2.4206349206349205,0.8085873428375215,3.2753623188405796,2.5430647210832196,6.3428571428571425,1.080151627480679,3.125,3.6267297961227425,4.52054794520548,0.6364213538039041,50.4,48.666666666666664,42.0,DDD2013B
group3,F,London Region,HE Qualification,10-20,0-35,60,0.6923076923076923,1.0,1.4204545454545454,1.0660644945281248,6.27683615819209,1.1811808175181535,3.0365853658536586,3.706667738979393,8.795180722891565,1.1742866541783026,2.212962962962963,1.9044999634457789,4.284403669724771,0.9277609282314894,89.0,87.33333333333333,89.8,DDD2013B
group3,M,South Region,HE Qualification,90-100%,35-55,60,0.5384615384615384,1.0,1.8968253968253967,1.4850150979939027,2.826771653543307,0.7574245906090326,2.366336633663366,1.9427957807099945,9.529411764705882,0.7834563102513449,4.444444444444445,5.44624789755444,8.195652173913043,0.8455882296708265,93.2,92.0,93.0,DDD2013B
group1,M,South East Region,A Level or Equivalent,60-70%,0-35,60,0.6923076923076923,1.0,1.7346938775510203,1.4206236842396132,3.3378378378378377,1.016307234401027,2.1315789473684212,2.0110894238455206,7.860869565217391,1.3001218714900382,3.75,4.011107459399144,4.229508196721311,0.8860977149881277,58.2,50.666666666666664,65.2,DDD2013B
group1,M,South Region,Lower Than A Level,40-50%,35-55,120,0.9230769230769232,1.0,2.043103448275862,2.070044071697657,5.273504273504273,1.0142656168291877,2.817073170731707,4.178510718155505,18.626506024096383,1.2512879350343469,3.0384615384615383,4.331828166575316,9.683544303797468,1.367493959149226,73.2,48.333333333333336,68.2,DDD2013B
group1,F,South West Region,Lower Than A Level,80-90%,0-35,60,0.5454545454545454,0.8461538461538461,3.0547945205479454,2.581399334980201,2.756756756756757,0.6924095522748853,3.7142857142857144,4.185317564639882,8.789473684210526,0.6331845745809267,5.186046511627907,3.5674174596083503,4.886363636363637,0.8739607905929077,59.6,19.0,59.2,DDD2013B
group1,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,60,0.5833333333333334,0.9230769230769232,3.3943661971830985,3.2534767040788695,3.875,0.7285690157627924,4.155172413793103,4.948158346534956,6.796610169491525,0.8401066556785913,5.875,6.4418005923650625,5.829268292682927,0.8098801664447836,45.2,28.5,63.8,DDD2013B
group1,F,East Anglian Region,Lower Than A Level,50-60%,0-35,60,0.5384615384615384,1.0,2.0338983050847457,1.7292466784816556,3.008403361344538,0.861314106076393,2.962962962962963,3.325824876795396,8.804878048780488,1.1222802896555528,7.066666666666666,6.554457989813489,4.838709677419355,0.9063234644552804,55.6,56.666666666666664,66.8,DDD2013B
group3,M,London Region,Lower Than A Level,40-50%,0-35,120,0.5384615384615384,1.0,3.907692307692307,3.9000123273966905,6.151515151515151,1.0017941148110194,4.462962962962963,4.201136247753372,11.89090909090909,0.873039143396458,8.620689655172415,9.100289607257595,4.066666666666666,0.7696193176593772,76.4,70.66666666666667,63.4,DDD2013B
group1,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,60,0.8461538461538461,1.0,2.636363636363636,2.8974099340650445,3.067415730337079,0.860174345545756,3.0428571428571427,3.402623515890388,10.873239436619718,0.9440970448245478,6.866666666666666,7.62813907497277,4.419354838709677,0.7598256163312763,69.2,45.666666666666664,64.2,DDD2013B
group1,F,Wales,Lower Than A Level,90-100%,0-35,60,0.6666666666666666,0.9230769230769232,3.6515151515151514,4.718188779744337,2.5074626865671643,0.8588772135917978,4.2727272727272725,5.829219328503429,8.821428571428571,0.978007270716259,8.565217391304348,12.41636049352379,3.9166666666666665,0.8237642843662102,71.2,39.5,67.6,DDD2013B
group1,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,120,0.5384615384615384,1.0,3.283783783783784,3.1731764055210276,2.933333333333333,0.8015996403885635,5.111111111111111,5.816208630051267,13.543478260869565,1.2791326119852606,10.043478260869565,10.580764110874057,4.291666666666667,0.6606937002271489,52.2,50.0,51.2,DDD2013B
group1,F,South West Region,Lower Than A Level,40-50%,35-55,60,0.5384615384615384,1.0,1.4497041420118344,1.0851335368973756,3.6823529411764704,0.8426634918856465,2.121739130434783,2.086497216174635,6.491379310344827,1.0106817566524713,2.8536585365853657,2.548889621328541,4.662650602409639,1.0214140499614477,82.2,73.66666666666667,77.0,DDD2013B
group1,F,South West Region,A Level or Equivalent,40-50%,0-35,120,0.6153846153846154,1.0,2.375,2.177499679533601,3.638095238095238,0.9776216476544266,2.938271604938272,2.904073341930028,11.792682926829269,1.1116259814210736,3.5303030303030303,3.621388161251458,7.268656716417911,1.4620930693156384,79.6,63.0,80.0,DDD2013B
group1,F,London Region,HE Qualification,70-80%,0-35,90,0.8,0.7692307692307693,5.4,5.06951674225463,3.4130434782608696,0.7693307823897092,6.75,6.230684438440818,10.324324324324325,1.1223621645823871,12.941176470588236,14.981115563582431,6.5,1.2395519964381354,61.0,24.5,61.333333333333336,DDD2013B
group1,F,South East Region,A Level or Equivalent,20-30%,0-35,180,0.4545454545454545,0.8461538461538461,6.085714285714285,7.728371826745719,3.0555555555555554,0.8270229393123026,7.206896551724138,10.25175702830923,12.166666666666666,0.8819407453599931,14.22222222222222,12.25538430423316,2.9,0.9807905278157169,44.4,20.0,52.6,DDD2013B
group3,M,South West Region,Lower Than A Level,30-40%,0-35,60,0.5384615384615384,1.0,1.4497041420118344,0.9874886533618784,3.5588235294117645,0.8859334524095008,2.7471264367816093,2.7795699466786252,9.5,0.9018853193098348,2.2941176470588234,2.5274267244389645,5.135922330097087,1.0494234897859829,84.6,85.33333333333333,87.0,DDD2013B
group1,F,South East Region,A Level or Equivalent,70-80%,35-55,60,0.6363636363636364,0.8461538461538461,2.7191011235955056,3.4344139504200175,4.188888888888889,0.7884768756330337,3.1578947368421053,4.179482046311313,11.896103896103895,1.0048674468999998,3.1714285714285713,3.5589097360451234,6.169014084507042,1.0306088818430956,66.4,53.0,67.8,DDD2013B
group1,M,Scotland,A Level or Equivalent,0-10%,35-55,180,0.6923076923076923,1.0,2.355769230769231,2.8588757014472685,2.8285714285714287,0.8098045588042777,5.0,4.924968949032691,11.408163265306122,1.051418857203012,3.414285714285714,4.566712759133274,11.704225352112676,1.06476232888837,84.2,44.333333333333336,61.0,DDD2013B
group3,M,London Region,A Level or Equivalent,80-90%,0-35,60,0.5384615384615384,1.0,2.1440677966101696,2.125447861216301,2.857142857142857,0.8455767262643881,4.254237288135593,6.238349749564862,8.516666666666667,1.0092593332690765,3.414285714285714,4.210039268441798,5.366197183098592,0.8229005737819781,89.6,91.0,95.2,DDD2013B
group3,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,150,0.3846153846153846,1.0,1.75,1.2926187795914608,2.50354609929078,0.8557960658023192,3.408450704225352,4.163025907708176,8.36111111111111,1.0164755734212831,2.7710843373493974,2.9105581612250324,4.690476190476191,0.9517326554976028,87.4,70.33333333333333,93.8,DDD2013B
group1,F,Wales,HE Qualification,40-50%,0-35,180,0.5384615384615384,1.0,1.826086956521739,1.219746554255,4.669064748201439,0.9055374388649032,2.813953488372093,2.323848875854714,11.850574712643676,1.0993802824759544,2.4838709677419355,2.407474336067132,7.8936170212765955,1.1259170188451275,65.4,60.333333333333336,73.2,DDD2013B
group1,M,North Region,Lower Than A Level,10-20,0-35,60,0.5384615384615384,1.0,1.9389312977099236,1.924560789818089,4.636363636363637,0.8053947923212204,2.419047619047619,2.8037781940039697,17.4811320754717,1.282199240199215,2.008130081300813,2.2597545745143472,8.911290322580646,1.0340034830921123,70.8,56.0,71.2,DDD2013B
group1,F,Scotland,A Level or Equivalent,20-30%,0-35,60,0.5555555555555556,0.6923076923076923,2.042016806722689,2.326687315502863,5.15,0.8140879459320981,2.7126436781609193,3.923418199932096,13.886363636363637,0.8777189920334046,2.761363636363636,3.4707126638464794,12.179775280898877,0.9229675982996712,62.25,50.0,62.0,DDD2013B
group1,M,East Midlands Region,Lower Than A Level,80-90%,35-55,60,0.5454545454545454,0.8461538461538461,1.7375886524822697,1.528983743120723,6.0,0.9840273670762056,2.042016806722689,2.4335053812130982,11.133333333333333,0.6855176020581404,3.04,4.461365685951308,6.368421052631579,0.9998975427329496,73.8,64.0,42.8,DDD2013B
group1,M,London Region,A Level or Equivalent,10-20,0-35,120,0.7,0.7692307692307693,4.444444444444445,4.142658103394022,3.0434782608695654,0.6849698339849628,3.9607843137254903,5.733971692688152,11.038461538461538,0.8446082151298999,6.285714285714286,9.41180166503792,4.241379310344827,1.156130721169205,66.0,69.0,61.2,DDD2013B
group1,F,East Midlands Region,A Level or Equivalent,10-20,0-35,120,0.4545454545454545,0.8461538461538461,2.6145833333333335,2.953569799649826,4.505154639175258,1.2609380886495376,3.289473684210526,3.8116165930785297,10.753246753246753,0.9407770697765686,4.528301886792453,6.298973584228152,4.7592592592592595,1.4415856679330497,56.2,35.0,53.4,DDD2013B
group3,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,60,0.5384615384615384,1.0,3.984375,4.495119708136391,2.9076923076923076,0.7789466795033227,4.877551020408164,5.41845862561956,9.86,0.908262434447122,6.685714285714286,9.19645529081539,4.055555555555555,1.042806813324288,85.2,87.0,88.4,DDD2013B
group1,M,North Western Region,Lower Than A Level,10-20,0-35,120,0.5833333333333334,0.9230769230769232,1.6217948717948718,1.388166340864457,3.356687898089172,0.6699716562443087,1.632258064516129,1.5709181484323596,8.923076923076923,0.8385070273284011,3.8615384615384616,5.474020811629587,2.560606060606061,0.8385055923751387,52.2,26.0,62.0,DDD2013B
group3,M,North Western Region,HE Qualification,50-60%,0-35,60,0.5,0.9230769230769232,3.155844155844156,2.656000827644009,2.7948717948717947,0.7434023699039595,4.84,5.736955033920389,7.980392156862745,0.939841177318803,9.0,9.239047569960878,5.481481481481482,1.262338664665594,82.8,55.5,80.6,DDD2013B
group1,M,South West Region,Lower Than A Level,50-60%,0-35,120,0.5384615384615384,1.0,4.222222222222222,4.3292191403046205,4.763636363636364,1.182750466319472,3.5,3.0964042530402276,13.389830508474576,1.3011365251233609,15.75,9.873057921802785,5.0,1.0046047826039697,54.8,52.666666666666664,58.2,DDD2013B
group1,F,Wales,Lower Than A Level,70-80%,0-35,70,0.5384615384615384,1.0,2.5806451612903225,2.464189524777922,2.2872340425531914,0.785275526669009,3.645161290322581,5.02158218876053,5.142857142857143,0.7469645937073595,5.348837209302325,6.480313487898533,3.340909090909091,0.6474746880779247,88.0,83.33333333333333,83.0,DDD2013B
group1,F,North Western Region,A Level or Equivalent,40-50%,35-55,60,0.5384615384615384,1.0,2.192982456140351,1.995025641294869,4.852173913043479,0.8400144554722224,2.46875,2.1272820563734425,11.68041237113402,0.8769358488306496,3.420289855072464,4.045352442660188,9.17142857142857,1.0435393101300805,91.0,78.0,87.6,DDD2013B
group3,F,South West Region,A Level or Equivalent,20-30%,35-55,60,0.5384615384615384,1.0,1.7297297297297298,1.2967494399962312,2.7315436241610738,0.785103600215099,2.802325581395349,2.360557099957852,5.126436781609195,1.2459913805079177,2.8607594936708862,2.615212778592319,4.625,0.8164667594707528,85.2,79.33333333333333,76.2,DDD2013B
group1,F,East Anglian Region,Lower Than A Level,40-50%,0-35,120,0.75,0.9230769230769232,2.0,2.039607805437114,3.425196850393701,0.6839766216947551,2.2745098039215685,1.9302534730443983,6.970873786407767,0.9056202534970408,3.3157894736842106,4.214927524298338,3.7532467532467537,1.0080909734894017,48.0,44.333333333333336,37.25,DDD2013B
group3,M,Scotland,Lower Than A Level,60-70%,0-35,60,0.5,0.7692307692307693,2.606382978723404,1.80333076007836,2.210526315789474,0.5939987096957209,4.245614035087719,5.16264294770748,7.362068965517241,1.0223039062456138,3.590909090909091,4.567366764432124,5.791044776119403,0.9747925592307958,78.25,83.0,71.6,DDD2013B
